"","Establishment.ID","Inspection.ID","Establishment.Name","Severity","Latitude","Longitude"
"11477",10720187,105001263,"CAPRICORN CAFE","NA",43.62618,-79.55885
"11478",10720290,105062970,"CHURCH'S TEXAS CHICKEN","S",43.64068,-79.377
"11479",10720362,105087633,"LA GUANAQUITA","S",43.74091,-79.51299
"11480",10720370,105260107,"DISTRICT PIZZA","S",43.65072,-79.35803
"11481",10720419,105012485,"PAI UPTOWN","M",43.70864,-79.39832
"11482",10720436,105045874,"PASAJ","S",43.66228,-79.33585
"11483",10720437,105028461,"B'S SIZZLING KITCHEN","C",43.60389,-79.53696
"11484",10720438,105007091,"POGUE MAHONE PUB & KITCHEN","C",43.66064,-79.38538
"11485",10720493,105232408,"BAR'KADA","S",43.64645,-79.40714
"11486",10720496,105156484,"DOMAINE MAMO","M",43.70361,-79.38799
"11487",10720540,104996533,"AT YOUR SERVICE","NA",43.67823,-79.5525
"11488",10720543,105066727,"REHOBOTH CAFE","S",43.68899,-79.29745
"11489",10720602,105140972,"LISA JUICES AND SNACKS","NA",43.83522,-79.25042
"11490",10720675,105288944,"NORD LYON","S",43.64689,-79.40449
"11491",10720715,105196534,"UNCLE TONY'S","S",43.64833,-79.37516
"11492",10720741,105295938,"RUDY","M",43.68236,-79.32929
"11493",10720766,105058189,"MAKER PIZZA","M",43.65052,-79.39746
"11494",10720785,105130838,"SUBWAY","M",43.65314,-79.57334
"11495",10720786,105085417,"SUNSET GRILL","M",43.73463,-79.53294
"11496",10720792,105014394,"RANCHO  RELAXO","M",43.62674,-79.52869
"11497",10720793,105031139,"BURGERS N FRIES FOREVER","M",43.6476,-79.39076
"11498",10720794,105034068,"COCO FRESH TEA & JUICE","S",43.77403,-79.25801
"11499",10720797,105058261,"EMILY ROSE CAFE","NA",43.6676,-79.41476
"11500",10720816,105314146,"SWISS CHALET","S",43.66847,-79.34281
"11501",10720817,105146599,"NOUSHE","M",43.66374,-79.37046
"11502",10720839,105103383,"CONZO'S","M",43.65832,-79.44228
"11503",10720863,105455398,"GRAVITY PIZZA","S",43.62748,-79.47713
"11504",10720881,105371549,"TIM HORTONS","M",43.64103,-79.38148
"11505",10720882,105469580,"Town Wings","S",43.71136,-79.51665
"11506",10720883,105122634,"Bramble","S",43.64828,-79.5085
"11507",10720976,105026239,"DAANGO CAKE LAB COMMISSARY 2","S",43.8093,-79.29035
"11508",10720982,105022551,"SOSO WORLD MINISTRIES","S",43.74184,-79.24086
"11509",10720983,105011609,"JOLLIBEE","C",43.72749,-79.29391
"11510",10720984,105218820,"KRISPY KREME","M",43.76714,-79.18966
"11511",10720999,105124300,"TIM HORTONS","S",43.67665,-79.41148
"11512",10721006,105037845,"FRESH AVENUE","M",43.65085,-79.479
"11513",10721015,105164424,"DELIGHTS OF CHINA","S",43.65126,-79.47464
"11514",10721028,105061521,"STARBUCKS","M",43.72263,-79.41532
"11515",10721045,105059199,"LITTLE SISTER PORTLAND","NA",43.64528,-79.40069
"11516",10721109,105282825,"KIBO UPPER BEACH","C",43.68051,-79.28958
"11517",10721110,105050339,"CAFE ON THE HILL","S",43.71446,-79.36176
"11518",10721111,105261768,"ROTI MAHAL INDIAN CUISINE","M",43.64748,-79.40307
"11519",10721130,105006896,"DHAKA KEBAB","C",43.69127,-79.28955
"11520",10721138,105121082,"AFGHAN KABOB RESTAURANT","NA",43.76519,-79.19109
"11521",10721164,105067448,"AZHAR","M",43.64632,-79.42001
"11522",10721167,105271317,"UNIVERSAL MUSIC CANADA","S",43.63876,-79.42103
"11523",10721235,105091152,"EAST END VINE","M",43.66704,-79.34468
"11524",10721237,105139810,"MATTY'S PATTY'S BURGER CLUB","S",43.64522,-79.41268
"11525",10721292,105115210,"BLOOMER'S","NA",43.76923,-79.38837
"11526",10721420,105137020,"BOOSTER JUICE","NA",43.65069,-79.47928
"11527",10721423,105133938,"SHADI SHAWARMA","S",43.65103,-79.47579
"11528",10721438,105284574,"THE WORKS GOURMET BURGERS BISTRO","S",43.65092,-79.47734
"11529",10721462,105395728,"DOUBLE MING CHINESE DESSERT","S",43.8037,-79.28695
"11530",10721463,105261070,"PANAGIO'S BREAKFAST & LUNCH","S",43.79234,-79.26023
"11531",10721485,105054169,"BUK CHANG DONG SOON TOFU","S",43.7749,-79.32625
"11532",10721497,105149206,"CANADIAN THAI","M",43.81468,-79.34432
"11533",10721507,105250860,"PANCHVATI SUPERMARKET","S",43.78047,-79.23265
"11534",10721516,105051719,"CASTLE & COAL","NA",43.64356,-79.42261
"11535",10721521,104858873,"HONGKONG ISLAND DIM SUM HOUSE","C",43.65163,-79.39777
"11536",10721592,104998407,"HONEY'S ICE CREAM","S",43.6498,-79.43042
"11537",10721602,105139319,"JOLLIBEE","S",43.65741,-79.38182
"11538",10721605,105145487,"THAI JALEARN","M",43.64975,-79.43313
"11539",10721655,105294985,"YIN JI CHANG FEN","C",43.75845,-79.40983
"11540",10721675,105175849,"DILSE INDIAN RESTAURANT & BAR","C",43.64928,-79.45006
"11541",10721728,105051859,"FULLALUV","M",43.70393,-79.50382
"11542",10721738,105140337,"DETROIT","M",43.67298,-79.41419
"11543",10721837,105062267,"PIZZERIA DA MARIO","S",43.65509,-79.40214
"11544",10721854,105003075,"POPEYE'S LOUISIANA KITCHEN","S",43.64591,-79.36491
"11545",10721925,105360769,"GHOST KITCHEN","C",43.74486,-79.29615
"11546",10722030,105086892,"YONGE BURGER","NA",43.79333,-79.41918
"11547",10722157,105165877,"PETITE THUET","S",43.66341,-79.34136
"11548",10722195,105159492,"HUNGRY JACKS ITALIAN GRILL","S",43.68092,-79.4307
"11549",10722202,105060452,"CHA MIAO","S",43.80514,-79.28939
"11550",10722376,105294890,"TATSU SUSHI","M",43.64609,-79.40847
"11551",10722387,105135401,"VELA","S",43.64465,-79.40038
"11552",10722451,105025741,"DOLLARAMA","NA",43.72039,-79.60006
"11553",10722456,105126912,"LA ROCCA CREATIVE KITCHEN","NA",43.71569,-79.40057
"11554",10722506,105388981,"MIDORI RAMEN","S",43.64871,-79.39778
"11555",10722519,105211186,"MAMMA'S PIZZA","S",43.75364,-79.35785
"11556",10722534,105301277,"GOOD FOOD MANTRA CO","M",43.81942,-79.25311
"11557",10722564,105319413,"A&W RESTAURANT","M",43.6709,-79.4731
"11558",10722568,105151714,"MARY BROWNS","NA",43.75954,-79.30974
"11559",10722575,105066249,"THE FRY","S",43.66378,-79.38433
"11560",10722577,105115441,"HASTY MARKET","NA",43.73458,-79.53257
"11561",10722592,105045618,"AJISEN RAMEN","S",43.8157,-79.29337
"11562",10722689,105065080,"MOFER COFFEE  INC","NA",43.68318,-79.32305
"11563",10722707,105115705,"OSMOW'S","NA",43.73458,-79.53257
"11564",10722799,105055413,"OTW KIOSK","NA",43.64363,-79.42054
"11565",10722846,105291291,"THE NEIGHBOURHOOD GROUP YONGE AND SHEPPARD CHILD CARE CENTRE","S",43.76208,-79.41007
"11566",10722868,105295107,"TAGPUAN","NA",43.80111,-79.19979
"11567",10722903,104994194,"JACLYN'S","NA",43.66628,-79.31807
"11568",10722937,105277037,"VAGUEIRA GRILL","S",43.66992,-79.4833
"11569",10722940,105385611,"LEBANON EXPRESS","S",43.6657,-79.47129
"11570",10722942,105165689,"SHAWARMA Q","C",43.6652,-79.38708
"11571",10722967,105265749,"COBS BREAD","S",43.66271,-79.51955
"11572",10722979,105324730,"SUBWAY","S",43.66528,-79.46608
"11573",10722989,105404938,"Q MARKET","M",43.64582,-79.53197
"11574",10722990,105078561,"AJISEN RAMEN","S",43.82712,-79.25331
"11575",10723013,105132287,"ASTOR LOUNGE","M",43.64951,-79.37994
"11576",10723027,105259447,"THE FRIENDLY THAI","C",43.66567,-79.47049
"11577",10723037,105393787,"KIRI SUSHI","C",43.66575,-79.4725
"11578",10723107,105001170,"CHURCH'S TEXAS CHICKEN","C",43.74383,-79.48656
"11579",10723124,105343027,"DAVE'S HOT CHICKEN","S",43.63977,-79.44081
"11580",10723191,104993962,"FIVE GUYS BURGERS & FRIES","NA",43.67439,-79.47015
"11581",10723215,105389202,"KUNG FU SUSHI & BUBBLE TEA","S",43.70862,-79.47765
"11582",10723242,105093039,"CCSAI FOOD BANK","NA",43.78527,-79.22703
"11583",10723269,105205037,"PIZZA PIZZA","S",43.63058,-79.48227
"11584",10723271,105033413,"TIM HORTONS","S",43.62695,-79.47888
"11585",10723272,105020272,"ANNALAKSHMI","C",43.64475,-79.39172
"11586",10723360,105042944,"SIMPLE COFFEE","NA",43.66684,-79.31564
"11587",10723363,105196464,"ANDREW & SHELLEY'S NO FRILLS","NA",43.65602,-79.43523
"11588",10723365,105165078,"SEAFOOD CITY SUPERMARKET","S",43.72251,-79.29047
"11589",10723366,105054792,"ORIENTAL CONGEE","S",43.78407,-79.28829
"11590",10723388,105156913,"PIZZA HUT","NA",43.7875,-79.26671
"11591",10723395,105018252,"BURRITO BOYZ","NA",43.76975,-79.33194
"11592",10723411,105043242,"METRO DISTRIBUTION CENTRE","NA",43.62598,-79.55297
"11593",10723437,105191465,"THALASSERY DUM BIRYANI","C",43.73941,-79.23811
"11594",10723439,105176170,"LIT ESPRESSO BAR","S",43.70573,-79.37488
"11595",10723536,105099494,"NILE RIVER RESTAURANT","S",43.6554,-79.41422
"11596",10723545,105392873,"FRESHCHOICE INDIAN SUPERMARKET","S",43.7567,-79.58932
"11597",10723578,105076193,"SHINYI HANDMADE DUMPLINGS","C",43.66783,-79.38549
"11598",10723612,105462748,"BURGER KING","M",43.65482,-79.37991
"11599",10723643,105105610,"PIZZA PIZZA","S",43.7346,-79.34617
"11600",10723658,105034708,"Atlantis Coffee Co","S",43.63888,-79.44408
"11601",10723675,104993311,"SWEETIE PIE","NA",43.65994,-79.41752
"11602",10723688,105120954,"GRILLIES","S",43.66434,-79.41486
"11603",10723695,105084848,"WESTON SMOOTHIE CAFE","NA",43.7009,-79.51805
"11604",10723710,105146038,"MARVELOUS BY FRED","S",43.65016,-79.38972
"11605",10723711,105036916,"KOFFEE KWEEN","NA",43.63946,-79.44333
"11606",10723714,105147872,"BATIBOT","S",43.63989,-79.43949
"11607",10723762,105475003,"THE CANNERY KITCHEN & SOCIAL","M",43.69009,-79.58375
"11608",10723768,105339143,"Kababia","M",43.68179,-79.33203
"11609",10723770,105175415,"GONG CHA","C",43.66542,-79.38436
"11610",10723817,105135352,"XIANHENZHUANG VINTAGE THE HOTPOT","S",43.81388,-79.34612
"11611",10723912,105247947,"SUBWAY","M",43.75501,-79.34889
"11612",10723919,105130042,"BAR BURRITO","S",43.72146,-79.45691
"11613",10723989,105038948,"THE STREET CAFE","NA",43.72917,-79.60684
"11614",10724035,105369976,"PIZZAIOLO","S",43.67237,-79.3779
"11615",10724052,105191781,"VIETNAMESE TORONTO PHO","M",43.71868,-79.50756
"11616",10724065,105054418,"THE MOMO HOUSE","C",43.67034,-79.39014
"11617",10724072,105145945,"HAKKA KHAZANA","S",43.75893,-79.31533
"11618",10724164,105128608,"CLAUDIA'S COFFEE","M",43.66537,-79.47225
"11619",10724165,105134935,"DIRTY FOOD EATERY","M",43.66566,-79.47193
"11620",10724169,105020172,"KOSHER GOURMET","M",43.71744,-79.42898
"11621",10724198,105046720,"FRESH SLICE PIZZA","S",43.70142,-79.39699
"11622",10724263,105055965,"D'AMO","NA",43.70573,-79.25114
"11623",10724430,105366026,"CARLOAD ON YONGE","C",43.71212,-79.39917
"11624",10724432,105286581,"ALI BABA 'S","S",43.71331,-79.39947
"11625",10724489,105213010,"ANOUSH MIDDLE EASTERN CUISINE","C",43.64341,-79.39119
"11626",10724492,105346726,"ST. LOUIS BAR & GRILL","M",43.69006,-79.57165
"11627",10724500,105057879,"WONDERFOOD CONVENIENCE","S",43.69772,-79.44
"11628",10724511,105436230,"REAL FRUIT BUBBLE TEA","S",43.72608,-79.45147
"11629",10724530,105171187,"SAVOUROLOGY ARTESIAN BAKERY","S",43.78554,-79.27566
"11630",10724531,105434230,"LE GOURMAND BAKERY","S",43.59813,-79.51874
"11631",10724532,105379166,"GINO'S PIZZA","S",43.79228,-79.4454
"11632",10724533,105071863,"FRUTA LIBRE","S",43.65735,-79.38097
"11633",10724535,105075427,"EL SAZON DE LA TIA FLOR","S",43.71474,-79.3053
"11634",10724555,105075861,"GLO-HAR VARIETY AND GROCERY","NA",43.78025,-79.29796
"11635",10724559,105274122,"Westside Montessori School","S",43.6543,-79.43242
"11636",10724590,105017038,"THE BENUE","C",43.67543,-79.42325
"11637",10724591,105215109,"MOEGI SUSHI","S",43.64944,-79.36544
"11638",10724629,105061224,"SWEETLULU RESTAURANT","S",43.64642,-79.40822
"11639",10724708,105004658,"LUCILE'S WEST INDIAN RESTAURANT AND GROCERIES","C",43.76136,-79.28027
"11640",10724717,105069303,"THOR ESPRESSO","NA",43.65069,-79.39176
"11641",10724797,105356654,"POPEYES LOUISIANA KITCHEN","S",43.59813,-79.51874
"11642",10724830,105118468,"FRESHII","S",43.64462,-79.36831
"11643",10724857,105073236,"SIGAD CAFE AND SWEETS","S",43.69769,-79.51031
"11644",10724863,105097421,"FARMBOY","M",43.64132,-79.40141
"11645",10724881,105000224,"RUDY","NA",43.61936,-79.53442
"11646",10724905,105139484,"PITA LITE","NA",43.67066,-79.38253
"11647",10724923,105096928,"FRESHII","NA",43.6603,-79.34284
"11648",10724954,105097262,"PAPA JOHN'S PIZZA","M",43.76871,-79.26663
"11649",10724957,105150718,"CHEF'S TABLE","S",43.71859,-79.33752
"11650",10724959,105166299,"SATAY SATE","S",43.76975,-79.33194
"11651",10724978,105007274,"SOME FUSION KITCHEN","S",43.77512,-79.41383
"11652",10724979,105132387,"GYU KAKU JAPANESE BBQ","S",43.77088,-79.33171
"11653",10724980,105011890,"PADDLER THAI BOAT NOODLES","S",43.63897,-79.44518
"11654",10725001,105099767,"PUR & SIMPLE","NA",43.73311,-79.45212
"11655",10725026,105412829,"FRESH BURGER","M",43.81388,-79.34612
"11656",10725135,105107590,"THAI ROOM","S",43.66425,-79.36811
"11657",10725147,105060000,"BIRDIES FRIED CHICKEN","NA",43.67324,-79.31916
"11658",10725203,105144019,"STARBUCKS","NA",43.66207,-79.38004
"11659",10725233,105130611,"JOHN & DANIELLE'S NO FRILLS","M",43.73773,-79.43327
"11660",10725289,105014111,"FARM BOY","M",43.70413,-79.39754
"11661",10725292,105328493,"AH-SO SUSHI","M",43.70413,-79.39754
"11662",10725311,105006768,"MIRA MIRA DINER","S",43.66949,-79.30167
"11663",10725313,105017316,"SUITE SHOP","NA",43.65246,-79.60167
"11664",10725329,105182632,"WONDER FOOD MART","NA",43.73924,-79.51133
"11665",10725390,105008961,"TIM HORTONS","NA",43.64959,-79.42437
"11666",10725414,105001835,"PHO CON BO INC.","M",43.75678,-79.51935
"11667",10725426,105259935,"MR. FISH","S",43.77356,-79.4136
"11668",10725446,105129575,"A&W","NA",43.66014,-79.34308
"11669",10725529,105106719,"TIM HORTONS - ST. MICHAEL'S HOSPITAL 6th FL","NA",43.65366,-79.37768
"11670",10725538,105100172,"MARKETERIA - ST. MICHAEL'S HOSPITAL","NA",43.65366,-79.37768
"11671",10725559,105052864,"WESTON AREA EMERGENCY SUPPORT FOOD BANK","NA",43.70156,-79.52017
"11672",10725617,105006734,"J & J KAPUSO FILIPINO RESTAURANT","NA",43.76837,-79.268
"11673",10725619,105054185,"THAI EXPRESS","S",43.66152,-79.38738
"11674",10725712,105190876,"SLAYER BURGER","S",43.65902,-79.34839
"11675",10725729,105198460,"BOOSTER JUICE","S",43.65901,-79.38787
"11676",10725751,105072746,"WISE CHOICE SHOPPING STATION","M",43.80648,-79.29033
"11677",10725757,105145821,"BERKELEY RESIDENCE ASSISTED LIVING","S",43.65717,-79.36627
"11678",10725759,105163324,"BICYCLETTE FOOD","S",43.66057,-79.41507
"11679",10725817,105074984,"EASY SEAFOOD","NA",43.80842,-79.22352
"11680",10725819,105074989,"WIN WIN FRESH MEAT","NA",43.80842,-79.22352
"11681",10725851,105043238,"OLIVE KEBAB","C",43.60178,-79.50171
"11682",10725856,104996955,"GHAZALE","NA",43.59813,-79.51874
"11683",10725865,105004273,"CECIL COMMUNITY CENTRE","S",43.65647,-79.39859
"11684",10725870,105146763,"OSOMAE","S",43.6653,-79.35226
"11685",10725901,105460099,"BAR BURRITO","S",43.66739,-79.48891
"11686",10725919,105017352,"PG CLUCKS","M",43.64345,-79.42317
"11687",10725925,105074654,"THE SALAD HOUSE","M",43.6693,-79.38618
"11688",10726017,104999127,"DAVE & CHARLOTTE'S NO FRILLS","NA",43.79823,-79.14181
"11689",10726120,105090159,"POPEYES LOUISIANA KITCHEN","M",43.68969,-79.39513
"11690",10726145,105004689,"BOOSTER JUICE","NA",43.64462,-79.36831
"11691",10726242,105110357,"PIZZA PIZZA","S",43.70094,-79.42695
"11692",10726246,105303910,"THE BEST ORIGINAL BOY LITSON","C",43.75318,-79.24406
"11693",10726247,105075737,"AUTHENTIC GREEK & MEDITERRANEAN EATERY","S",43.76624,-79.30181
"11694",10726268,105122823,"BULL DOG COFFEE","M",43.66122,-79.3788
"11695",10726280,105184252,"TIFLISI","M",43.66994,-79.30163
"11696",10726281,105099530,"KRAZY ROLLS","NA",43.62604,-79.47708
"11697",10726303,105351688,"AROMA ESPRESSO BAR","M",43.77088,-79.33171
"11698",10726311,105084770,"POPEYES LOUISIANA KITCHEN","S",43.639,-79.42839
"11699",10726314,105056792,"SALAD KING","M",43.65016,-79.38972
"11700",10726443,105280857,"LITTLE BUGS NURSERY","M",43.68813,-79.2708
"11701",10726517,105265820,"EGGSMART","NA",43.7693,-79.28183
"11702",10726521,105059625,"PIZZA NOVA/NOVA RISTORANTE","S",43.74908,-79.27754
"11703",10726523,105046357,"ST. LOUIS BAR AND GRILL","S",43.77391,-79.25419
"11704",10726531,105115380,"MCCOWAN RETIREMENT RESIDENCE","S",43.73807,-79.23961
"11705",10726579,105179277,"WESTON FRONT LINES CENTRE","S",43.69882,-79.51326
"11706",10726589,105000219,"WILD WING","M",43.618,-79.53936
"11707",10726605,105112698,"A BETTER WAY RETIREMENT HOME CORP.","S",43.81549,-79.21706
"11708",10726663,105140935,"HUEVOS GOURMET","M",43.62341,-79.47864
"11709",10726678,105097813,"SCARBOROUGH RETIREMENT RESIDENCE","C",43.74091,-79.21868
"11710",10726725,105131907,"MERCATINO E VINI","S",43.6618,-79.3361
"11711",10726758,105157662,"PIZZA HUT","NA",43.64415,-79.53338
"11712",10726888,105140780,"MR. KEBAB EXPRESS","NA",43.76124,-79.5663
"11713",10726906,105094758,"OWL OF MINERVA MEAT SHOP","M",43.77349,-79.41433
"11714",10726907,105375978,"A & W","S",43.64899,-79.37235
"11715",10726958,105194730,"BOBACHA CAFE","M",43.627,-79.49912
"11716",10726987,105320618,"KARACHIXPRESS","M",43.61979,-79.56175
"11717",10726992,105054802,"TO KITCHENS INC","NA",43.7437,-79.29067
"11718",10727021,105004383,"THE BLACK PONY CAFE AND SNACK BAR","NA",43.67242,-79.32044
"11719",10727023,105430074,"JENNY'S CONVENIENCE","S",43.66197,-79.36701
"11720",10727025,105134654,"ZHI XIAN BARBECUE & SEAFOOD","C",43.80725,-79.28918
"11721",10727119,105088675,"TRATTORIA DI PARMA","M",43.67936,-79.34162
"11722",10727127,105031127,"EAT BKK THAI KITCHEN","C",43.66548,-79.40888
"11723",10727130,105069773,"IO CATERING","M",43.81715,-79.21098
"11724",10727136,105049151,"RAIN MEDI SPA & SALON","NA",43.76589,-79.3924
"11725",10727137,105131110,"THAI EXPRESS","M",43.76226,-79.41083
"11726",10727140,104998257,"YI FANG TAIWAN FRUIT TEA","C",43.80493,-79.29029
"11727",10727142,105319483,"MACAULEY CHILD DEVELOPMENT CENTRE - MARLEE CHILDCARE CENTRE","C",43.70326,-79.44103
"11728",10727143,105027105,"BEERTOWN PUBLIC HOUSE","S",43.64637,-79.38411
"11729",10727169,105272991,"BENTO BOX","S",43.74491,-79.40637
"11730",10727174,105068470,"HARRY SHERMAN CROWE OUTREACH CENTER","NA",43.77631,-79.49908
"11731",10727184,105171465,"SHAHI RASOI","C",43.7571,-79.31241
"11732",10727190,105185416,"JAVA CAFE","S",43.64805,-79.3997
"11733",10727196,105110147,"THE WING STATION","NA",43.82539,-79.24779
"11734",10727236,105294695,"GONZO IZAKAYA","M",43.65358,-79.42641
"11735",10727418,105094209,"CHUNGCHUN RICE DOG","C",43.80514,-79.28761
"11736",10727501,105116741,"A&W","NA",43.72862,-79.47822
"11737",10727541,105486438,"MAPLE LEAF SPORTS BAR & GRILL","C",43.67991,-79.34103
"11738",10727557,105469954,"NEW BURRITO BOSS","S",43.70682,-79.44317
"11739",10727568,105260895,"THE COFFEE BOUTIQUE","NA",43.65035,-79.47881
"11740",10727624,105125319,"FORTINO'S","S",43.72158,-79.59605
"11741",10727627,105349278,"AVA MEATS","M",43.76379,-79.39911
"11742",10727655,105084571,"NOOR'S FINE FOODS","NA",43.67863,-79.35866
"11743",10727832,105129511,"NEW CENTURY FOOD","C",43.8322,-79.26616
"11744",10727906,105040337,"YONGE FRESH MARKET","C",43.70826,-79.38955
"11745",10727960,105094482,"TEN MILES BBQ","S",43.80514,-79.28761
"11746",10728036,105087008,"A & W","NA",43.74177,-79.58461
"11747",10728041,105415730,"REAL FRUIT BUBBLE TEA","M",43.69064,-79.2887
"11748",10728139,105395230,"FAIR CATCH FISHMONGERS","S",43.73023,-79.40318
"11749",10728141,105332395,"TIM HORTONS","C",43.6721,-79.37712
"11750",10728194,105106978,"BURGER KING","M",43.64805,-79.38345
"11751",10728228,105020160,"CHATIME","S",43.65885,-79.3952
"11752",10728265,105024147,"TAY DO VIETNAMESE SANDWICH","NA",43.75046,-79.54239
"11753",10728309,105128705,"SUBWAY","M",43.70176,-79.38781
"11754",10728397,105038915,"FRESHCO","NA",43.77393,-79.25149
"11755",10728404,105150836,"Masa Buka Greek Restaurant","S",43.68648,-79.348
"11756",10728406,105053019,"THE YORKVILLE ROYAL SONESTA HOTEL","S",43.66842,-79.39622
"11757",10728407,105042114,"BOB'S VARIETY","NA",43.74605,-79.48709
"11758",10728439,105193364,"MOMO CAFE & ZOMSA BAR","C",43.64032,-79.43793
"11759",10728539,104998461,"THE ARCH CAFE","S",43.65636,-79.40254
"11760",10728641,105020170,"THE CASTLE CHILD CARE CENTRE","NA",43.68061,-79.53845
"11761",10728671,105106782,"POPEYES","NA",43.81608,-79.32361
"11762",10728938,105064585,"ATIYA'S  FRESH FARM INC","S",43.75608,-79.27574
"11763",10729033,105096395,"BURGER KING","NA",43.77193,-79.25083
"11764",10729266,105010121,"FATTOUSH","NA",43.66184,-79.36905
"11765",10729267,105032180,"WENDY'S","M",43.63958,-79.41133
"11766",10729338,105171724,"A BETTER WAY RETIREMENT HOME","S",43.78365,-79.20761
"11767",10729377,105055085,"COFFEE LUNAR","S",43.67411,-79.389
"11768",10729384,105129225,"THAI EXPRESS","NA",43.77629,-79.25802
"11769",10729385,105225309,"SU & SHI NOODLE BAR","M",43.77629,-79.25802
"11770",10729405,105433068,"SPINZAR CATERING","S",43.75864,-79.22432
"11771",10729428,105164853,"MAGICAL TASTE OF CHINA","S",43.6533,-79.3969
